id,num_orders
1092985,95
1066687,217
1058556,1452
1229539,836
1149272,1351
1277023,175
1232348,168
1240251,109
1082662,186
1052320,252
1447264,152
1281392,133
1189762,115
1216663,107
1297480,945
1147532,1071
1132317,1034
1067370,60
1158868,37
1396660,56
1177651,443
1017711,605
1430253,431
1366211,107
1489348,110
1134692,75
1088551,180
1400933,279
1077544,583
1329046,69
1054376,64
1041761,68
1286192,313
1237636,448
1207260,335
1040659,125
1398440,250
1214968,187
1465365,420
1173359,358
1238143,339
1389027,451
1438706,272
1304503,133
1294685,88
1356431,65
1028461,449
1463605,465
1049233,447
1288867,202
1353480,155
1472800,226
1063313,386
1239916,345
1067887,464
1110530,21
1205668,31
1382956,31
1305198,27
1222096,25
1053275,30
1303892,537
1366790,549
1131553,705
1071864,20
1166942,75
1386720,92
1402512,60
1218776,118
1268696,116
1485716,121
1361772,137
1144924,249
1011507,220
1300533,21
1144255,32
1253465,29
1140398,27
1268737,55
1008654,64
1079479,404
1041893,330
1002198,252
1324576,606
1164908,444
1487402,198
1298831,29
1462554,148
1065645,75
1352126,454
1319141,504
1266277,533
1086088,95
1180004,100
1428749,173
1031143,472
1034621,441
1111734,505
1151385,24
1390101,35
1422296,28
1129020,40
1012264,34
1336097,544
1316018,778
1043916,1157
1154721,18
1446239,19
1177218,109
1249354,87
1336425,132
1057468,72
1307655,65
1066019,88
1378906,112
1387452,153
1062163,223
1244888,24
1259215,20
1208083,51
1100203,61
1131297,42
1467641,73
1299994,65
1155055,373
1000105,298
1025335,324
1349929,2021
1185779,1072
1046382,633
1025866,82
1031599,269
1060085,200
1287542,970
1308085,1156
1267877,1388
1278982,177
1291901,149
1073276,260
1142781,1335
1079855,688
1356616,1234
1187865,96
1056121,81
1242035,66
1078995,108
1333324,218
1068853,93
1367348,119
1404802,108
1491605,91
1468486,964
1053955,1345
1123692,1238
1350493,41
1291172,38
1357847,43
1266608,631
1412748,619
1377611,572
1451180,193
1306218,181
1144384,153
1245740,189
1149171,324
1083487,483
1362249,52
1202324,47
1110233,212
1031442,342
1222650,267
1248715,67
1118461,200
1231774,115
1035138,472
1450335,409
1397885,470
1486028,731
1213389,563
1055966,236
1444377,64
1177300,82
1380652,60
1098169,205
1210151,356
1275715,411
1212725,97
1292414,121
1169301,136
1426674,807
1047310,286
1121467,504
1086610,104
1440438,91
1072222,84
1416370,85
1456294,262
1330934,228
1311030,62
1474006,56
1033993,60
1052133,499
1404698,911
1194956,851
1270770,26
1013434,30
1040462,27
1369168,163
1117429,203
1339008,311
1449755,53
1336558,44
1369059,44
1419513,126
1295497,104
1495193,156
1009387,39
1489542,132
1442804,97
1332189,465
1499518,452
1379662,242
1468175,200
1052376,173
1130535,82
1180055,40
1030286,114
1227742,65
1167629,135
1469431,234
1390427,216
1401174,81
1394966,102
1161844,509
1345514,226
1211349,252
1247038,33
1343032,30
1391420,34
1275184,37
1251536,37
1325298,227
1465194,870
1232785,860
1122843,130
1003413,139
1207858,168
1283777,18
1476365,22
1419230,27
1116062,44
1164662,179
1074978,125
1089445,525
1499504,692
1023661,293
1094690,365
1480916,329
1082120,136
1370405,62
1381638,39
1268097,152
1343145,219
1096442,261
1451556,95
1010218,118
1366713,110
1058122,292
1319974,170
1360289,206
1398540,38
1189023,31
1402888,26
1483429,22
1349515,25
1458343,154
1222330,303
1497052,474
1195504,14
1262825,15
1007957,74
1180672,93
1391916,108
1387003,21
1227588,25
1019300,17
1445161,30
1496802,20
1223894,47
1393921,35
1319382,204
1275605,325
1404071,118
1338733,457
1418346,399
1209298,122
1389663,33
1332257,85
1144509,50
1256024,221
1331367,329
1004578,371
1346606,140
1200413,175
1332431,166
1133666,563
1259331,210
1095638,338
1049770,62
1006149,54
1104854,52
1159662,109
1157559,92
1209556,43
1086282,35
1349724,42
1250084,294
1320497,499
1248373,652
1279339,22
1359744,124
1262299,151
1376287,185
1338544,28
1425455,26
1459453,49
1232796,49
1434549,77
1067348,27
1274821,87
1058362,68
1472460,313
1210078,341
1218897,216
1038791,1182
1021993,747
1188905,285
1212228,37
1168918,108
1144232,85
1115180,489
1031803,535
1152573,715
1091471,92
1388976,93
1381358,196
1130619,578
1139577,330
1326969,532
1384889,75
1232549,54
1216944,77
1145467,108
1245225,73
1268061,64
1108169,43
1270179,50
1077955,488
1358943,647
1181871,968
1346636,24
1280906,28
1432772,26
1050289,184
1015088,199
1406512,248
1452410,96
1345120,80
1492039,75
1135545,163
1095231,226
1052061,351
1180965,40
1415441,29
1181335,32
1108509,135
1185994,173
1050693,134
1088772,34
1177684,70
1447902,77
1119531,250
1137260,157
1171690,297
1349640,499
1013001,263
1085396,157
1210473,45
1383428,61
1420224,44
1436586,433
1411161,428
1242304,650
1271724,93
1066734,86
1389761,153
1007829,507
1358951,278
1366689,535
1411916,54
1448616,38
1498333,29
1162719,47
1021598,39
1034912,35
1039898,31
1004559,32
1361824,458
1413681,563
1253275,819
1120019,21
1428931,73
1393220,113
1189592,105
1304893,242
1196547,163
1234362,173
1096408,90
1015877,145
1452142,187
1317910,25
1014438,25
1151863,19
1245920,60
1405401,57
1271433,62
1189202,32
1152407,84
1086170,70
1082523,258
1446998,204
1433590,160
1031471,365
1404058,214
1419372,97
1464863,31
1041129,78
1089153,53
1403041,416
1446499,414
1279331,307
1368546,112
1389405,117
1081122,125
1158128,587
1345826,379
1392817,519
1432390,23
1360123,18
1207971,29
1318026,32
1017200,31
1001837,27
1068162,417
1268993,1261
1331710,1434
1393810,19
1299363,20
1295451,42
1290936,54
1100322,90
1053078,77
1446887,91
1489133,162
1222642,317
1185374,287
1188655,22
1219979,20
1130670,43
1124601,31
1458686,30
1248048,33
1474450,86
1427746,78
1346290,317
1204575,236
1483269,357
1214130,414
1347952,321
1463410,136
1119490,33
1284206,75
1257317,39
1079666,124
1170512,213
1208467,238
1466198,43
1270068,47
1417092,57
1302292,542
1255787,208
1483725,384
1306889,82
1474997,84
1164216,64
1377872,76
1054478,148
1104736,135
1473421,44
1422919,37
1044743,52
1049667,291
1214145,514
1290504,557
1114571,23
1413083,25
1235782,23
1438802,102
1176285,128
1430576,191
1123997,37
1198524,32
1195152,92
1249481,83
1317440,124
1047777,34
1187505,112
1021611,79
1337388,290
1039778,274
1252627,123
1354719,1085
1381352,607
1430679,407
1161082,45
1213511,137
1055182,97
1040633,605
1346803,647
1259804,777
1112317,94
1489069,120
1349919,189
1487539,804
1426307,477
1114271,751
1007918,72
1013318,60
1166543,51
1410365,72
1062577,113
1051401,73
1364228,63
1438085,56
1076982,63
1479459,625
1170712,803
1460894,1154
1311386,31
1436420,31
1436746,30
1225685,90
1128539,178
1185698,191
1365509,109
1281758,104
1395999,81
1241768,141
1046319,196
1076695,343
1078579,38
1195817,36
1273884,126
1039589,261
1281969,206
1340721,43
1202035,133
1442844,106
1204846,285
1428028,269
1102785,269
1478615,272
1429643,459
1436356,212
1221917,33
1006261,116
1436526,58
1435423,208
1105663,315
1288768,346
1236590,64
1038286,71
1348063,65
1254383,573
1465908,246
1193244,411
1139130,65
1287019,71
1045716,59
1124713,151
1492002,124
1074491,35
1126741,36
1443689,38
1428574,328
1230706,521
1244397,688
1400135,21
1123096,22
1462006,104
1396409,144
1112056,169
1201241,33
1215173,83
1323732,76
1063594,127
1063009,29
1487985,92
1206972,68
1074677,325
1347976,355
1120911,167
1230213,157
1412241,114
1199853,52
1126038,46
1065218,260
1407227,260
1195857,216
1064848,84
1347932,112
1006934,143
1415546,239
1436167,286
1155840,254
1312853,16
1341473,21
1210234,27
1420426,271
1264068,227
1160231,102
1271169,14
1343779,135
1392612,134
1460115,72
1209508,97
1308035,126
1051361,77
1394502,90
1002584,63
1256382,27
1116102,24
1439873,22
1327818,42
1053247,33
1240755,235
1323007,88
1159217,149
1297121,944
1251244,577
1166952,333
1110279,131
1479251,716
1065455,694
1345832,843
1112122,114
1177948,88
1296522,154
1192681,1096
1098695,499
1141921,955
1039561,97
1355647,89
1401737,129
1122214,173
1297460,138
1311455,87
1224680,71
1376192,97
1295323,614
1369118,529
1022614,217
1273467,44
1070150,45
1264565,93
1494909,131
1456589,192
1300093,195
1264244,179
1036623,141
1370665,148
1073776,239
1280462,334
1070455,338
1286196,361
1101505,266
1493032,187
1337248,238
1342588,226
1403685,246
1489882,147
1286032,457
1211075,427
1026057,225
1064602,1261
1353965,704
1386866,379
1160326,153
1148469,102
1132573,711
1187850,698
1042794,979
1344308,111
1435741,130
1376274,183
1004231,738
1375428,468
1199647,711
1258593,66
1437106,57
1164714,73
1224157,143
1335725,74
1154647,79
1009205,50
1363194,53
1283426,590
1040538,586
1262515,233
1308549,24
1290578,25
1123768,419
1042657,475
1493836,453
1198936,107
1241905,86
1322681,79
1084980,128
1237375,176
1433203,288
1462240,396
1068496,432
1108927,300
1017569,147
1040287,212
1317606,147
1077866,148
1051554,124
1415325,447
1055592,328
1367086,275
1062437,602
1314739,533
1281487,220
1397451,36
1137571,105
1444927,58
1309062,273
1208174,401
1426728,422
1492697,122
1213366,110
1095300,135
1130546,665
1436318,295
1435826,477
1277555,64
1470434,75
1044776,48
1377517,56
1237424,146
1059397,134
1251007,45
1034410,47
1231783,49
1359714,399
1499444,438
1130159,244
1160666,29
1096428,24
1183244,118
1497213,158
1133933,207
1484931,219
1163656,166
1054238,130
1366429,97
1052440,76
1085386,151
1065786,33
1173024,114
1241367,87
1075922,342
1131198,368
1025817,198
1045739,323
1248427,289
1202630,116
1452148,38
1376464,115
1349681,56
1102915,168
1433582,278
1359440,277
1454430,88
1149507,91
1053941,100
1110939,557
1221336,216
1456565,353
1121108,66
1098671,51
1345677,63
1160411,40
1470231,91
1313922,75
1208175,52
1310176,43
1179458,49
1269200,293
1295030,694
1164729,363
1406814,24
1259984,165
1480971,187
1369433,241
1481945,118
1458526,103
1187631,77
1003496,61
1094142,48
1247091,80
1234865,38
1168628,153
1419823,115
1439166,399
1385699,425
1106938,192
1319273,2306
1108592,1469
1352123,602
1115675,139
1423330,349
1466429,212
1403820,970
1034753,1106
1029946,1650
1221080,105
1031048,101
1206298,256
1167256,1651
1122935,982
1494822,1600
1472817,226
1219683,209
1019816,136
1290506,286
1205948,329
1494544,187
1139910,160
1145773,119
1364143,135
1035021,1073
1179879,898
1256351,411
1341899,65
1196209,65
1403548,74
1021163,548
1240555,612
1198318,678
1115576,208
1192089,183
1071064,155
1173754,191
1271551,315
1065067,560
1137709,706
1276382,668
1263231,577
1456061,436
1207945,513
1162708,407
1418928,110
1068894,299
1304937,257
1409355,465
1099728,411
1457969,389
1029462,907
1472551,599
1033848,230
1453084,109
1312690,69
1122710,412
1126546,440
1459930,563
1348574,85
1191403,120
1006930,149
1073869,486
1256986,303
1003790,431
1440509,48
1357988,81
1195872,55
1389720,48
1204827,41
1424127,413
1275924,331
1259126,141
1200350,22
1214706,22
1192004,22
1342075,136
1301366,428
1107583,390
1044020,56
1079356,41
1130825,96
1256962,137
1016138,221
1472749,351
1169405,223
1159026,213
1031233,86
1107474,116
1411938,86
1037033,34
1417616,81
1222062,74
1001298,205
1066766,166
1094571,175
1244760,1667
1333985,867
1209429,551
1226436,93
1425154,234
1311629,206
1144183,869
1429715,932
1208466,1233
1111558,110
1152967,122
1065384,207
1068449,1232
1113889,701
1257290,1174
1425475,106
1451729,133
1345965,91
1328020,152
1242837,232
1166830,114
1099026,132
1061158,96
1075796,95
1225695,867
1250311,712
1488938,419
1180576,47
1407193,40
1310002,48
1483754,406
1403428,608
1119464,596
1070992,145
1253791,140
1351968,111
1370126,181
1141879,234
1109924,422
1178105,512
1361418,470
1225914,426
1072061,285
1148318,398
1210725,305
1316042,82
1405337,245
1227075,211
1488310,382
1267286,329
1394596,317
1434331,383
1171798,277
1499724,123
1238128,64
1303822,60
1435944,160
1413796,269
1353151,288
1470758,97
1055665,72
1379504,120
1055047,551
1097126,195
1036089,317
1231013,62
1185115,53
1265509,57
1051775,35
1309244,96
1124451,77
1045993,31
1048036,41
1180259,300
1127856,549
1338781,304
1406741,20
1270213,20
1391432,134
1338985,170
1444583,221
1096103,126
1041898,104
1320374,125
1145189,54
1013702,28
1127530,57
1344951,30
1359741,116
1143761,74
1107783,272
1204894,311
1119851,153
1411863,300
1109365,243
1023254,75
1049722,81
1472117,108
1079503,202
1132971,215
1424798,86
1463339,76
1349534,100
1246934,329
1372989,131
1433325,226
1374574,43
1166069,32
1356561,61
1006332,51
1080246,27
1001640,29
1306327,30
1334645,197
1103072,351
1019198,243
1387955,17
1285096,97
1178953,119
1327758,148
1442249,96
1474801,102
1185326,72
1456287,44
1418907,27
1076446,46
1335270,26
1183823,68
1404113,50
1222710,233
1079833,227
1104304,122
1033468,428
1252992,396
1105979,189
1002568,77
1440560,186
1309705,89
1476514,195
1259771,376
1111871,371
1433375,74
1199447,39
1113838,52
1230996,891
1303454,380
1097156,658
1056173,117
1198565,122
1489660,112
1173954,139
1041203,256
1043060,236
1495717,68
1076108,71
1411915,98
1428524,459
1089951,749
1010515,398
1203271,44
1453928,38
1151268,42
1068951,135
1369718,190
1091017,258
1203897,143
1286862,140
1195043,116
1439742,177
1291300,136
1178037,222
1023669,82
1048200,277
1133637,209
1482215,502
1298145,439
1123307,211
1245183,144
1116213,126
1495219,69
1320236,21
1427938,59
1059972,41
1438573,164
1114784,227
1187973,222
1462124,100
1151450,122
1027884,127
1042038,285
1216683,168
1405703,160
1487930,25
1198172,23
1150785,22
1184753,145
1073671,266
1441244,179
1408360,15
1400061,97
1373267,114
1070795,121
1443342,55
1274489,81
1155200,71
1438279,19
1240169,21
1439950,58
1108978,37
1373622,273
1184062,309
1087129,168
1124103,251
1170492,179
1035358,69
1087749,79
1102820,131
1158437,197
1394740,174
1240884,75
1178760,75
1421019,258
1348128,137
1366149,171
1242141,32
1272003,20
1115507,22
1142943,119
1344252,151
1106883,79
1051057,15
1312752,15
1368420,61
1419755,80
1323227,86
1371081,68
1195197,48
1289562,39
1218415,32
1161177,22
1241146,73
1040244,53
1112492,152
1462810,173
1155368,83
1088775,951
1180610,516
1004376,321
1347755,29
1221280,107
1071175,65
1017674,496
1349547,553
1469809,690
1112827,101
1427859,127
1201215,206
1387604,565
1447167,361
1163414,565
1063388,60
1027602,50
1248223,44
1043945,68
1018609,49
1402783,55
1144711,45
1165133,44
1157864,509
1158723,391
1371967,159
1484515,23
1403718,24
1335135,180
1459471,209
1470572,233
1076650,106
1042531,95
1065297,84
1402946,125
1445860,172
1309288,292
1340685,386
1175433,349
1012081,214
1018456,104
1057303,130
1080644,35
1402350,108
1170609,81
1139792,236
1040547,205
1477002,203
1417996,536
1194929,338
1248088,170
1378461,106
1107124,89
1156793,409
1431686,426
1035108,399
1452533,111
1403241,129
1328803,164
1407650,411
1344744,354
1227764,409
1396476,25
1013774,20
1349648,22
1114022,24
1075237,24
1467100,434
1055368,501
1263571,187
1296593,20
1441634,65
1447046,61
1423212,100
1257511,37
1023518,30
1040360,39
1093150,118
1449241,152
1127853,226
1216929,150
1198481,92
1297015,102
1478926,32
1267173,45
1010715,85
1051153,58
1121717,351
1283901,275
1157822,328
1196384,340
1186113,284
1397319,89
1070135,44
1243150,88
1141894,55
1119592,120
1355543,225
1466185,241
1369479,54
1002219,46
1065122,51
1355774,602
1034449,224
1298800,526
1168048,71
1487535,69
1013139,64
1148419,72
1430932,144
1212520,129
1242479,39
1376197,38
1162830,43
1364844,309
1144242,450
1095968,303
1432738,28
1161807,100
1188656,127
1317286,176
1021595,133
1267460,110
1426163,120
1325488,93
1360973,71
1315155,123
1269059,41
1490516,149
1080973,77
1190162,311
1339318,306
1288832,95
1295195,745
1158135,499
1065978,248
1434129,48
1073284,105
1299247,57
1351771,294
1074640,440
1479465,483
1489347,111
1181166,151
1202899,149
1045208,683
1102611,291
1387920,544
1179968,116
1331102,113
1479186,65
1481499,157
1115642,141
1049247,48
1306038,41
1095596,53
1016502,435
1132512,532
1154248,279
1402507,24
1130490,27
1034827,25
1050303,149
1462532,177
1322647,265
1452624,332
1462600,248
1430777,213
1245813,132
1115240,90
1032047,148
1008796,34
1178964,132
1299848,60
1254741,349
1135400,436
1319687,220
1390606,184
1443225,164
1153270,50
1342968,19
1254768,49
1113748,27
1181440,103
1118245,165
1035476,190
1013138,72
1370975,54
1112604,81
1497422,256
1165214,116
1377941,163
1240800,32
1386829,30
1237087,51
1217868,38
1292980,22
1122637,156
1376752,231
1229220,132
1193421,13
1383125,80
1169578,103
1281507,129
1461952,79
1415989,43
1276319,60
1440217,22
1022493,19
1300917,22
1193727,18
1402486,44
1136905,32
1499372,198
1109225,182
1350713,99
1355088,1279
1138222,759
1385476,456
1398591,125
1300896,495
1162031,535
1277815,771
1362188,74
1362254,57
1274284,130
1178264,791
1091379,463
1041602,725
1028066,93
1013847,92
1372516,144
1280063,196
1108464,120
1130725,77
1268768,57
1490016,62
1347411,587
1171863,489
1434725,203
1335442,34
1496650,34
1306499,32
1351858,219
1438518,298
1446150,254
1412369,93
1022628,85
1191341,63
1232719,98
1114376,154
1028985,298
1147013,444
1181119,288
1071327,332
1460463,178
1031315,338
1312685,266
1232285,58
1101299,147
1014795,129
1067057,248
1422192,219
1272721,229
1137357,1041
1467695,632
1069575,238
1160879,47
1495109,132
1161253,91
1483609,541
1045099,521
1164413,809
1038291,180
1266238,177
1237923,202
1149195,568
1475934,352
1479609,481
1376770,58
1493195,48
1354760,48
1349895,94
1122970,37
1030480,51
1349078,40
1304303,472
1233427,376
1170183,236
1330894,23
1135861,24
1097976,24
1189946,111
1254653,76
1076146,92
1133854,92
1029733,87
1252838,70
1482077,109
1100816,147
1226702,212
1367646,338
1214264,285
1270356,197
1359586,89
1321874,193
1271568,127
1205338,38
1256154,108
1331634,87
1406428,300
1363192,285
1294110,206
1355035,751
1179175,602
1232535,243
1024745,63
1314199,108
1246353,66
1149555,198
1396135,361
1079551,393
1053202,129
1072177,114
1025739,141
1038618,646
1287323,256
1442692,426
1288843,101
1148186,75
1242462,68
1395800,86
1040709,240
1461640,207
1046363,49
1086057,45
1049890,49
1334924,383
1096318,625
1498269,442
1425062,28
1242346,148
1234773,189
1130917,257
1341706,222
1337776,222
1495700,163
1402640,132
1147717,67
1074836,119
1019957,41
1183904,153
1062706,103
1140872,358
1280927,372
1107079,187
1094469,295
1224648,228
1329069,87
1209615,33
1134462,83
1373589,52
1431663,128
1211468,229
1036586,203
1457291,101
1449226,91
1295444,111
1320860,434
1080195,172
1206927,211
1413962,34
1465742,34
1142485,27
1389582,27
1219033,30
1309985,205
1013207,495
1254585,248
1443503,117
1057520,136
1224403,169
1275191,96
1319481,96
1345883,46
1255434,26
1177914,20
1014131,30
1187833,25
1445028,81
1443519,60
1471250,337
1395007,366
1055248,205
1094576,69
1354825,55
1451735,35
1059843,139
1198932,147
1342721,68
1377975,83
1066650,110
1389377,109
1169870,112
1037756,101
1171909,18
1039265,16
1268871,21
1297532,17
1343822,72
1012465,285
1104045,106
1269118,50
1082751,21
1267215,101
1008110,131
1232056,166
1292674,45
1379099,48
1008574,20
1264193,23
1283225,18
1497243,199
1260622,94
1339521,171
1494899,619
1090667,401
1439963,215
1446122,31
1085349,112
1418236,72
1057956,357
1434673,382
1203450,464
1089484,59
1381379,51
1226448,94
1467198,463
1253582,220
1165274,418
1226763,49
1163319,41
1315655,51
1240789,80
1100886,54
1376495,33
1011715,38
1090753,373
1178623,290
1352301,123
1477801,22
1208670,21
1257355,21
1135300,143
1004740,220
1306161,209
1201146,69
1034776,57
1370689,54
1262003,79
1378297,120
1368146,195
1068192,286
1463428,228
1173571,197
1455968,108
1191755,123
1150362,90
1070659,32
1224559,101
1493370,67
1392377,169
1056240,134
1014892,147
1251774,414
1487777,310
1249239,140
1478849,29
1376645,51
1345333,47
1224660,113
1232767,211
1009181,232
1126946,48
1355439,40
1006250,54
1176343,389
1463133,199
1144523,346
1499988,119
1498160,110
1257346,99
1485910,64
1451221,146
1387533,143
1157584,40
1413278,35
1333981,40
1085005,310
1054736,430
1104702,269
1381323,21
1344068,23
1052303,21
1018360,103
1306940,131
1300692,197
1171279,146
1438175,108
1173109,110
1337250,96
1056761,80
1135371,178
1378200,30
1272135,119
1054088,58
1344699,202
1206358,211
1323853,116
1101699,1912
1266254,1250
1242076,678
1415273,81
1268510,219
1256636,155
1410268,737
1108062,785
1497719,985
1106934,98
1033797,132
1041160,253
1126396,978
1242200,558
1306384,903
1058059,78
1089322,65
1446736,58
1001101,112
1122981,208
1078580,119
1175594,87
1205864,101
1316507,73
1482706,649
1046238,587
1020444,285
1338003,35
1399537,33
1002793,36
1466289,343
1013187,412
1322076,463
1161027,136
1349737,142
1291976,93
1007039,118
1258074,187
1415587,328
1484457,340
1005745,415
1377865,325
1457732,192
1179188,353
1327218,220
1202641,61
1106286,140
1175735,149
1138288,329
1476138,271
1454707,307
1039235,116
1068339,108
1092183,41
1324963,92
1257720,58
1076387,122
1209661,216
1208465,146
1111884,95
1454997,82
1050572,301
1467559,185
1214425,168
1162278,21
1248010,39
1376824,33
1398291,149
1085069,630
1122525,358
1075559,16
1344759,105
1212897,118
1418671,137
1271431,55
1287363,46
1064175,17
1125114,32
1472836,145
1013458,108
1391771,421
1331170,385
1242406,235
1105837,780
1211259,511
1164052,311
1274142,31
1356105,128
1088860,95
1129795,540
1493321,548
1161618,631
1212298,109
1135403,109
1435855,161
1212422,433
1412227,280
1128323,407
1357585,46
1266101,38
1306121,78
1415533,56
1292424,49
1376664,39
1253822,40
1355799,384
1408441,326
1390132,160
1118778,20
1373867,20
1321455,323
1162414,291
1275261,329
1164241,69
1422145,54
1119440,95
1173756,130
1154587,213
1123456,356
1008268,306
1219964,208
1461264,92
1146910,88
1110355,77
1411557,30
1055855,90
1043603,53
1264146,298
1033866,206
1209072,208
1060160,910
1352289,528
1172228,321
1395626,49
1455355,107
1055663,87
1287217,447
1088601,491
1278366,688
1026791,65
1036303,56
1254559,123
1427581,654
1394444,353
1263854,604
1051269,102
1308881,104
1073830,120
1405838,212
1183018,142
1040180,68
1458738,46
1248662,572
1022436,445
1187815,195
1256719,26
1333426,32
1228432,171
1282969,307
1400162,279
1059632,84
1031228,129
1254371,56
1409072,100
1070652,144
1367274,271
1248470,414
1152711,353
1233398,202
1160549,165
1448305,246
1128571,190
1454724,40
1403528,122
1489033,94
1162008,217
1469871,196
1065280,182
1416500,89
1295639,90
1322499,50
1450524,26
1203643,135
1239385,75
1127908,81
1445551,100
1101411,89
1076286,299
1170173,145
1065778,133
1282021,23
1369620,19
1064144,25
1499298,87
1410217,528
1460719,307
1369178,17
1102465,119
1491328,122
1331730,144
1401710,34
1036537,37
1340596,33
1140522,17
1198427,19
1041032,97
1252477,367
1091144,376
1377051,224
1027086,618
1035806,426
1243642,237
1314053,51
1320763,147
1006967,89
1267729,292
1477291,432
1368058,480
1324032,76
1197090,69
1208581,83
1081641,932
1253251,377
1317166,653
1059560,111
1334347,112
1294936,88
1066867,256
1380226,220
1020582,67
1226007,61
1008005,86
1394036,398
1058307,476
1128007,234
1005386,35
1192006,35
1275913,36
1384833,130
1117920,202
1034950,247
1013635,182
1055153,154
1266186,133
1421520,166
1293094,131
1424764,219
1142191,65
1178898,209
1357653,132
1363374,368
1363447,391
1473145,175
1452523,371
1100864,309
1397501,118
1208517,25
1139190,62
1132599,51
1146408,207
1210647,265
1381063,421
1429146,101
1216651,118
1403968,136
1067138,334
1465247,214
1344138,261
1032870,44
1025076,55
1448384,52
1398655,32
1411724,28
1143819,31
1090620,272
1200363,243
1108974,122
1160402,16
1212494,78
1142875,115
1040784,128
1063831,134
1103952,151
1194353,70
1102241,38
1191088,39
1220591,22
1259696,70
1136582,50
1155966,216
1073642,347
1309602,137
1078309,1362
1164850,713
1221502,262
1009487,52
1376888,71
1485207,553
1014696,579
1383441,825
1371087,135
1476917,98
1276499,152
1446430,737
1229678,372
1009292,757
1001171,68
1137404,54
1375821,58
1062616,91
1079738,62
1290947,49
1013855,45
1154323,48
1395980,548
1441315,411
1019358,163
1092629,26
1145112,25
1445208,27
1261902,45
1302322,66
1370543,104
1265371,241
1127141,304
1490162,189
1060861,133
1023077,240
1484782,276
1262037,268
1098189,232
1325113,177
1497786,110
1073615,148
1236135,119
1340927,42
1159933,132
1156490,103
1457848,271
1495944,226
1392169,209
1455460,696
1140660,289
1322916,83
1218064,41
1220578,85
1216185,64
1020213,144
1053587,279
1434574,277
1232933,92
1247358,93
1240750,114
1083061,448
1306822,241
1212344,276
1020358,71
1175372,63
1063846,49
1176603,79
1208555,72
1215805,40
1330549,37
1373401,44
1167183,286
1465135,441
1426834,252
1026154,20
1099028,20
1462415,128
1441751,144
1383303,198
1206105,114
1073905,124
1492052,74
1455622,49
1240058,46
1186355,28
1020825,102
1364564,79
1029205,238
1478725,252
1188897,158
1285247,453
1474891,384
1027212,152
1147355,28
1455107,80
1367592,158
1351864,289
1117537,308
1268577,106
1272369,96
1022529,128
1407632,501
1476518,179
1310846,294
1401384,69
1334308,55
1216744,40
1411562,95
1361089,87
1266842,39
1197346,32
1408990,42
1173866,322
1197580,515
1482256,325
1469038,18
1265086,19
1435363,130
1098504,157
1470110,210
1014856,190
1304171,207
1169912,121
1169788,80
1305399,52
1297768,82
1447875,27
1061654,73
1288892,54
1370978,328
1018332,332
1482488,181
1226206,414
1359566,299
1122220,141
1361124,44
1485074,64
1055147,42
1332121,205
1254062,299
1005089,326
1013929,111
1485789,135
1173106,85
1173239,470
1106978,195
1264303,320
1295580,32
1059133,83
1253909,71
1441728,32
1435074,29
1209374,31
1070634,222
1384764,373
1109661,196
1260990,19
1495776,17
1361715,74
1367986,93
1339738,88
1168006,79
1127551,82
1145891,81
1245972,60
1156328,113
1167613,25
1251253,63
1089488,44
1442686,236
1122897,250
1191425,120
1451363,560
1017978,400
1329321,174
1246499,29
1128581,69
1304389,40
1293491,180
1378231,277
1070072,314
1150354,86
1039951,62
1333906,76
1131712,397
1453878,182
1068668,287
1493420,65
1028234,45
1386496,51
1042053,33
1196922,92
1040737,83
1065819,33
1025496,28
1266139,31
1140717,226
1429810,278
1278363,144
1365006,20
1486505,22
1233411,21
1174361,81
1345956,100
1487066,132
1412186,105
1079827,80
1050897,99
1234163,63
1304337,86
1087455,76
1071359,67
1172474,201
1218040,213
1364913,125
1421572,438
1165704,395
1332421,155
1041334,38
1077637,87
1332253,58
1189355,330
1314410,375
1288385,393
1146363,104
1446195,136
1428079,156
1000357,316
1148714,245
1494973,298
1422995,24
1369219,22
1203139,32
1381422,29
1217098,29
1039931,27
1281119,28
1076815,323
1024232,236
1462666,97
1278254,18
1297002,19
1054426,188
1331830,201
1242168,53
1184109,41
1340270,56
1269866,81
1043470,123
1425669,167
1188645,189
1425768,170
1031064,141
1049619,41
1442195,48
1486459,32
1342433,26
1199358,60
1026899,56
1140924,193
1163539,131
1437111,165
1463289,548
1332634,337
1023555,165
1228894,52
1100285,333
1478601,351
1323239,453
1354676,99
1194259,94
1318614,153
1191961,372
1122956,244
1081854,347
1175553,43
1204209,39
1077085,66
1380942,48
1426362,40
1209170,30
1092575,35
1169201,315
1203547,200
1165216,115
1003607,18
1362241,156
1035344,170
1245219,177
1169218,53
1289437,41
1429851,75
1125820,112
1365966,171
1238324,196
1468842,252
1006290,181
1318381,101
1005859,90
1461709,67
1288697,27
1286176,59
1070978,52
1105358,215
1100655,144
1352006,129
1058810,533
1086365,338
1029141,194
1269485,57
1459115,124
1473731,63
1372061,379
1207433,429
1107812,558
1194682,69
1196913,70
1006258,123
1266052,588
1127841,367
1250099,541
1414515,58
1333316,44
1351402,53
1276151,83
1146781,57
1192028,49
1309566,39
1317399,39
1125915,379
1226596,441
1275552,161
1213443,23
1097854,22
1245940,24
1416156,138
1421658,164
1163541,142
1057891,70
1295122,56
1150550,53
1249152,89
1071750,123
1021922,204
1005087,213
